鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
士林區,房地(土地+建物),臺北市士林區德行東路190巷6弄1~30號,35.69,住,,,1051201,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670404.0,99.12,3,2,1,有,無,19000000,191687.0,,0.0,0,,RPXNMLTJKHMFFEA68CA,121.53138270000001,25.1077034
士林區,房地(土地+建物),臺北市士林區德行東路190巷6弄1~30號,35.69,住,,,1051201,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670404.0,99.12,3,2,1,有,無,15000000,151332.0,,0.0,0,,RPPOMLTJKHMFFEA97CA,121.53138270000001,25.1077034
士林區,房地(土地+建物),臺北市士林區德行東路190巷6弄1~30號,27.1,住,,,1060101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671024.0,104.4,3,2,1,有,無,16000000,153257.0,,0.0,0,,RPQOMLTJKHMFFEA08CA,121.53138270000001,25.1077034
士林區,房地(土地+建物),臺北市士林區德行東路190巷6弄1~30號,27.1,住,,,1051201,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671024.0,104.4,3,2,1,有,無,16000000,153257.0,,0.0,0,,RPROMLTJKHMFFEA18CA,121.53138270000001,25.1077034
士林區,房地(土地+建物),臺北市士林區德行東路190巷6弄1~30號,27.1,住,,,1060101,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671024.0,104.4,3,2,1,有,無,20000000,191571.0,,0.0,0,,RPSOMLTJKHMFFEA28CA,121.53138270000001,25.1077034
中正區,房地(土地+建物),臺北市中正區中華路二段303巷1~30號,19.16,住,,,1051214,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,560519.0,43.15,2,1,1,有,無,6500000,150637.0,,0.0,0,,RPTNMLQLJHMFFAA77DA,121.5069002,25.0365909
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路61~90號,5.59,商,,,1051217,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020528.0,90.32,2,1,1,有,有,13500000,158515.0,坡道機械,16.51,1800000,,RPPNMLPJKHMFFBA27DA,121.50229569999999,25.0409705
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段245巷31~60號,65.58,住,,,1051226,土地2建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,960621.0,208.9,3,1,2,有,有,15000000,71805.0,坡道平面,0.0,0,"本房地移轉係母子之間之買賣,建物為二層樓建築,包括屋頂突出物,地下一層7.94平方公尺,地下層為獨立車位,無車位編號",RPQPMLMJKHMFFCA37DA,121.57907790000002,25.0671158
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路二段361~390號,23.86,住,,,1051221,土地2建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860113.0,196.3,3,2,2,有,有,26000000,132444.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPXOMLLLKHMFFCA08DA,121.5893826,25.0725915
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷1~30號,23.38,住,,,1060116,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730507.0,76.69,3,2,2,有,無,4100000,53462.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXPMLNLKHMFFCA38DA,121.6190774,25.071897399999997
中山區,房地(土地+建物),臺北市中山區龍江路241~270號,27.99,住,,,1050721,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720903.0,138.54,4,1,2,有,有,22000000,158799.0,,0.0,0,,RPTNMLNJKHMFFCA57DA,121.54081210000001,25.0584445
中山區,房地(土地+建物),臺北市中山區龍江路295巷1~30號,27.88,住,,,1060110,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,71.25,3,2,2,有,無,14800000,207719.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLNJKHMFFCA97DA,121.540523,25.0470691
大安區,房地(土地+建物),臺北市大安區忠孝東路四段216巷8弄1~30號,31.0,住,,,1051101,土地1建物1車位0,三層，露台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.76,3,2,2,有,有,18431000,133791.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLKLKHMFFFA77CA,121.5440557,25.0418391
大安區,房地(土地+建物),臺北市大安區和平東路二段311巷61~90號,19.39,住,,,1060101,土地1建物2車位0,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522.0,101.3,2,1,2,有,有,21000000,207305.0,,0.0,0,,RPPPMLPLJHMFFFA87CA,121.54541200000001,25.0259629
大安區,房地(土地+建物),臺北市大安區信義路三段134巷65弄1~30號,36.8,住,,,1051201,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750515.0,151.52,4,2,3,有,有,31620000,208685.0,,0.0,0,含增建或未登記建物。,RPPNMLQLJHMFFFA77CA,121.53299209999999,25.033825
大安區,房地(土地+建物),臺北市大安區仁愛路四段266巷15弄1~30號,23.31,住,,,1051201,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.16,3,2,2,有,有,30450000,245248.0,,0.0,0,共有人數2人。含增建或未登記建物。,RPQNMLQLJHMFFFA87CA,121.54402179999998,25.0382984
大安區,房地(土地+建物),臺北市大安區樂業街65巷1~30號,11.96,住,,,1051201,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,26.25,3,2,2,有,無,3340016,127239.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLNJKHMFFFA67CA,121.5509017,25.022124800000004
北投區,房地(土地+建物),臺北市北投區中和街451~480號,48.19,住,,,1051201,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730420.0,142.11,3,2,2,有,無,13800000,97108.0,,0.0,0,頂樓增建，權利人共2人。,RPXNMLNJKHMFFEA18DA,121.49731650000001,25.1444435
信義區,房地(土地+建物),臺北市信義區莊敬路271~300號,8.17,商,,,1051014,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760514.0,39.25,3,2,2,有,無,7211598,183735.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWOMLQLJHMFFDA48DA,121.56285759999999,25.0290837
中山區,房地(土地+建物),臺北市中山區林森北路119巷1~30號,29.62,其他,,,1051230,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620523.0,99.01,3,2,2,有,無,15000000,151500.0,,0.0,0,本房地買賣所有費用由賣方支付，買方買清。,RPTQMLRJKHMFFCA28DA,121.52525320000001,25.0508342
士林區,房地(土地+建物),臺北市士林區忠義街71巷13弄1~30號,36.06,住,,,1051201,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700317.0,129.1,3,2,2,有,無,20200000,156468.0,,0.0,0,,RPPNMLPJKHMFFEA57DA,121.53227930000001,25.1059109
士林區,房地(土地+建物),臺北市士林區基河路121~150號,7.22,住,,,1051201,土地1建物1車位0,六層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,850916.0,25.81,1,0,1,有,有,4800000,185974.0,,0.0,0,含增建或未登記建物。,RPQNMLPJKHMFFEA67DA,121.5238915,25.0882745
北投區,房地(土地+建物)+車位,臺北市北投區文林北路1~30號,38.07,住,,,1051201,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021.0,165.36,3,2,2,有,有,11267515,68139.0,坡道平面,0.0,0,國軍老舊眷村改建之軍宅,RPTPMLOKKHMFFEA18DA,121.518852,25.104822
大安區,房地(土地+建物),臺北市大安區復興南路一段135巷1~30號,11.32,住,,,1051201,土地2建物1車位0,十一層，陽台,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.19,1,1,1,有,有,14500000,185446.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLPKKHMFFFA77DA,121.5442226,25.042816199999997
松山區,房地(土地+建物),臺北市松山區寧安街7巷1~30號,50.84,住,,,1051028,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,141.82,3,2,2,有,無,31000000,218587.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLMJKHMFFDA17DA,121.55459180000001,25.049574
松山區,房地(土地+建物),臺北市松山區延壽街391~420號,26.4,住,,,1051229,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,99.77,3,2,1,有,無,18100000,181417.0,,0.0,0,含增建或未登記建物。兩人共有,RPPNMLRJKHMFFDA67DA,121.5575652,25.0564796
松山區,房地(土地+建物)+車位,臺北市松山區延壽街330巷1~30號,51.15,住,,,1051207,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980320.0,188.74,3,2,2,有,有,21000000,111264.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPSOMLSJKHMFFDA18DA,121.56052240000001,25.055128399999997
士林區,房地(土地+建物),臺北市士林區福國路1~30號,10.67,住,,,1051201,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,671218.0,73.08,2,1,1,有,有,13500000,184729.0,,0.0,0,含增建或未登記建物。,RPSOMLNJKHMFFEA77DA,121.52510500000001,25.1021349
北投區,房地(土地+建物),臺北市北投區致遠一路一段107巷1~30號,27.5,住,,,1051201,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,611221.0,97.74,3,2,1,有,無,14350000,146818.0,,0.0,0,含增建或未登記建物。,RPUNMLMJKHMFFEA77DA,121.5148185,25.1095497
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷61~90號,34.7,住,,,1060101,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040303.0,210.53,3,2,2,有,有,32180000,183779.0,坡道平面,43.59,1500000,含增建或未登記建物。,RPVNMLMJKHMFFEA87DA,121.50534499999999,25.1269474
大安區,房地(土地+建物)+車位,臺北市大安區忠孝東路三段217巷5弄1~30號,46.33,住,,,1051201,土地1建物1車位0,二層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,187.3,4,2,3,有,有,19550000,104378.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。使用權車位,RPRPMLQLJHMFFFA18CA,121.5356358,25.0424339
大安區,房地(土地+建物),臺北市大安區建國南路二段123巷1~30號,21.06,住,,,1051101,土地1建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750415.0,108.82,3,2,1,有,有,21200000,194817.0,,0.0,0,,RPVNMLSKKHMFFFA58CA,121.53818989999999,25.0332284
大安區,房地(土地+建物),臺北市大安區東豐街31~60號,28.27,住,,,1051101,土地2建物2車位0,一層，騎樓,七層,店面(店鋪),住家用,鋼筋混凝土造,620128.0,135.07,0,1,0,有,有,69800000,516769.0,,0.0,0,含增建或未登記建物。,RPWNMLRJKHMFFFA48CA,121.5458676,25.0361439
大安區,房地(土地+建物),臺北市大安區永康街47巷1~30號,15.48,住,,,1060101,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740125.0,93.1,6,4,4,有,無,15000000,161117.0,,0.0,0,地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄。含地下室,RPQNMLSJKHMFFFA97CA,121.529971,25.0333313
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段70巷1~30號,28.39,住,,,1051204,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940811.0,169.43,3,2,2,有,有,26500000,155380.0,坡道平面,14.97,2500000,,RPVOMLNJKHMFFCA87DA,121.61194990000001,25.0691104
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段75巷121~150號,47.83,住,,,1051217,土地1建物1車位1,四層，五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880819.0,126.33,4,2,2,有,有,22500000,209732.0,坡道平面,30.97,2500000,含增建或未登記建物-5樓樓地板面積擴大加蓋。,RPXOMLNJKHMFFCA08DA,121.6096196,25.0748338
內湖區,房地(土地+建物)+車位,臺北市內湖區東湖路61~90號,28.67,商,,,1051230,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,861009.0,163.68,3,2,2,有,有,21100000,149161.0,升降平面,34.29,1800000,含增建或未登記建物。,RPQNMLOJKHMFFCA37DA,121.6147567,25.068803699999997
大同區,房地(土地+建物)+車位,臺北市大同區酒泉街10巷1~30號,39.89,商,,,1060106,土地2建物1車位2,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010403.0,221.67,4,2,2,有,有,35300000,195767.0,坡道平面,64.34,4500000,,RPPNMLOJKHMFFBA17DA,121.5198081,25.0704996
萬華區,房地(土地+建物),臺北市萬華區和平西路三段1~30號,9.88,商,,,1051218,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730921.0,54.33,0,2,1,有,無,7000000,128842.0,,0.0,0,含增建或未登記建物。,RPQOMLTJKHMFFBA87DA,121.50435120000002,25.0346049
文山區,房地(土地+建物),臺北市文山區和興路91~120號,23.22,住,,,1060112,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840411.0,68.87,2,1,1,有,有,8880000,128939.0,,0.0,0,,RPSNMLQJKHMFFAA57DA,121.5493757,24.9853697
士林區,房地(土地+建物),臺北市士林區天母北路9巷1~30號,16.06,住,,,1060101,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681203.0,45.95,3,2,2,有,無,7750000,168662.0,,0.0,0,頂樓增建本成交資訊系由不動產經紀業提供屬實,RPXNMLSJKHMFFEA58CA,121.526696,25.1192669
士林區,房地(土地+建物),臺北市士林區天母東路105巷31~60號,53.45,住,,,1051201,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680517.0,142.3,3,2,2,有,無,18800000,132115.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLKLKHMFFEA37CA,121.53198559999998,25.118221300000002
士林區,房地(土地+建物),臺北市士林區中山北路五段661~690號,9.47,商,,,1051001,土地3建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750623.0,105.78,2,1,1,有,有,4713000,44555.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRPMLKLKHMFFEA57CA,121.52735049999998,25.097024899999997
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段661~690號,15.38,商,,,1051001,土地3建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750623.0,165.14,2,1,1,有,有,7616000,46118.0,坡道平面,41.67,0,親友、員工或其他特殊關係間之交易。,RPSPMLKLKHMFFEA67CA,121.52735049999998,25.097024899999997
士林區,房地(土地+建物)+車位,臺北市士林區中山北路五段661~690號,18.26,商,,,1051001,土地3建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750623.0,146.92,1,1,1,有,有,8786000,59801.0,坡道平面,41.67,0,親友、員工或其他特殊關係間之交易。,RPTPMLKLKHMFFEA77CA,121.52735049999998,25.097024899999997
松山區,房地(土地+建物)+車位,臺北市松山區健康路391~420號,28.08,住,,,1051222,土地2建物1車位3,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000706.0,304.26,4,2,2,有,有,65800000,216262.0,坡道平面,29.97,0,,RPSOMLQJKHMFFDA87CA,121.5687966,25.054497
松山區,房地(土地+建物),臺北市松山區民生東路五段181~210號,2.12,商,,,1051026,土地1建物1車位0,十一層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,721229.0,26.78,1,1,1,有,有,4500000,168036.0,,0.0,0,,RPXPMLQJKHMFFDA48CA,121.5630527,25.058716600000004
松山區,房地(土地+建物),臺北市松山區民生東路五段31~60號,70.0,其他,,,1051221,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,119.55,3,2,2,有,無,24630000,206023.0,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPXNMLMJKHMFFDA87CA,121.55675090000001,25.0586055
南港區,房地(土地+建物),臺北市南港區東明街31~60號,46.01,住,,,1051124,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,121.34,4,2,2,有,有,10150000,83649.0,,0.0,0,親友、員工或其他特殊關係間之交易。二等親買賣、權利人2位、有更新委員會。,RPROMLMJKHMFFDA37CA,121.60465330000001,25.0561803
中山區,房地(土地+建物),臺北市中山區林森北路416巷1~30號,2.81,商,,,1060110,土地1建物1車位0,五層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,650909.0,26.68,1,1,1,有,有,3800000,142429.0,,0.0,0,,RPPNMLRJKHMFFCA47CA,121.52489240000001,25.059956
中山區,房地(土地+建物),臺北市中山區復興北路421~450號,25.41,住,,,1051220,土地2建物1車位0,五層,七層,辦公商業大樓,住家用,鋼筋混凝土造,661123.0,144.1,3,2,2,有,有,33000000,229008.0,,0.0,0,,RPVOMLSJKHMFFCA28CA,121.5444532,25.063083
中山區,房地(土地+建物)+車位,臺北市中山區朱崙街31~60號,56.49,住,,,1060110,土地1建物1車位3,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040121.0,429.46,0,0,0,無,有,114650000,329419.0,坡道平面,104.19,7500000,,RPOQMLTJKHMFFCA87CA,121.54093329999999,25.0500866
中山區,房地(土地+建物)+車位,臺北市中山區朱崙街31~60號,56.44,住,,,1060110,土地1建物1車位3,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040121.0,431.11,0,0,0,無,有,114650000,327756.0,坡道平面,104.19,7500000,,RPQQMLTJKHMFFCA08CA,121.54093329999999,25.0500866
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段451~480號,49.5,住,,,1051214,土地4建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900117.0,281.75,4,2,2,有,有,17000000,60337.0,坡道平面,69.58,0,親友、員工或其他特殊關係間之交易。,RPPRMLNKKHMFFCA57CA,121.60695619999998,25.0747633
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段121~150號,12.88,商,,,1051223,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980106.0,178.98,3,2,2,有,有,28680000,181471.0,坡道平面,37.47,3000000,,RPUNMLTKKHMFFCA28CA,121.5926773,25.0690935
