鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
中正區,房地(土地+建物)+車位,臺北市中正區杭州南路一段71巷1~30號,43.81,住,,,1051226,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,239.84,3,2,2,有,有,44680000,216430,坡道平面,42.64,2000000,,RPPNMLQJKHMFFBA27CA,121.5261387,25.0397176
中山區,房地(土地+建物),臺北市中山區林森北路511~540號,3.47,商,,,1051210,土地1建物1車位0,十一層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,940826,37.69,1,1,1,有,有,8500000,225524,,0,0,權利人地址有難字 含增建或未登記建物。權利人姓名有難字,RPTNMLQKJHMFFCA77CA,121.5257455,25.0619756
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷1~30號,7.23,商,,,1051212,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970813,78.34,2,1,2,有,無,12000000,153178,,0,0,二親等買賣親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。,RPROMLRKJHMFFCA77CA,121.527974,25.061014
中山區,車位,臺北市中山區雙城街19巷1~30號,0.14,商,,,1060109,土地0建物0車位1,一層,十四層,其他,商業用,鋼筋混凝土造,970312,25.82,0,0,0,有,有,925000,,升降機械,25.82,925000,,RPPQMLSKJHMFFCA87CA,121.5245371,25.065313
中山區,房地(土地+建物),臺北市中山區吉林路200巷1~30號,35.67,住,,,1051118,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),,加強磚造,,85.6,3,2,1,有,無,11880000,138785,,0,0,含增建或未登記建物。,RPPPMLQKJHMFFCA57CA,121.5305533,25.0670392
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段691~720號,24.11,商,,,1051208,土地1建物1車位2,一層,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1001028,175.9,1,1,1,有,有,45500000,258670,坡道平面,64.43,0,,RPXPMLKLJHMFFCA87CA,121.5766976,25.0800544
內湖區,房地(土地+建物),臺北市內湖區內湖路一段91巷24弄1~30號,35.54,工,,,1051107,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,691210,130.71,4,2,2,有,無,6200000,47433,,0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPSNMLKLJHMFFCA17CA,121.5621261,25.0850186
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段56巷151~180號,37.45,住,,,1051216,土地1建物1車位2,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981211,250.51,4,2,2,有,有,31800000,126941,坡道平面,79.74,0,,RPUOMLKLJHMFFCA47CA,121.611623,25.0705729
萬華區,房地(土地+建物),臺北市萬華區西藏路121~150號,19.5,住,,,1051204,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640923,71.28,3,1,2,有,無,9760000,136925,,0,0,,RPWOMLSKJHMFFBA28CA,121.502601,25.029536
中正區,房地(土地+建物),臺北市中正區博愛路1~30號,5.91,商,,,1051224,土地2建物1車位0,六層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,661230,47.01,0,1,1,有,有,7900000,168049,,0,0,,RPOPMLTKJHMFFBA67CA,121.5114555,25.0462643
萬華區,房地(土地+建物),臺北市萬華區環河南路二段280巷1~30號,43,住,,,1051209,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,99.05,2,2,2,有,無,7320000,73902,,0,0,親友、員工或其他特殊關係間之交易。(二親等間買賣),RPVNMLMJKHMFFBA47CA,121.4979709,25.0398514
萬華區,建物,臺北市萬華區寶興街65巷1~30號,0,,,,1051129,土地0建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041211,135.72,2,2,1,有,有,6600000,48630,升降機械,11.05,0,,RPQOMLMJKHMFFBA07CA,121.494341,25.026734
中正區,房地(土地+建物)+車位,臺北市中正區中華路一段95巷1~30號,35.07,商,,,1051121,土地1建物1車位2,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050622,491.53,0,0,0,無,無,137280000,326488,坡道平面,91.27,6600000,,RPQNMLQLJHMFFBA47CA,121.5106925,25.0475499
大同區,房地(土地+建物),臺北市大同區南京西路331~360號,3.12,其他,,,1051227,土地1建物1車位0,七層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,671107,33.16,1,1,1,有,有,4000000,120627,,0,0,,RPTNMLNKJHMFFBA37CA,121.511041,25.0537169
大同區,房地(土地+建物),臺北市大同區承德路二段91~120號,2.75,住,,,1051227,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,761003,12.1,3,2,2,有,無,2500000,206612,,0,0,親友、員工或其他特殊關係間之交易。,RPOOMLMKJHMFFBA86CA,121.5183954,25.0563058
萬華區,房地(土地+建物),臺北市萬華區環河南路二段151~180號,15.09,其他,,,1051228,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690516,94.79,3,1,1,有,有,10000000,105496,,0,0,,RPQOMLMKJHMFFBA07CA,121.4930436,25.0336123
文山區,房地(土地+建物),臺北市文山區木新路三段45巷7弄1~30號,33.89,住,,,1051213,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,117.02,3,2,2,有,無,13600000,116219,,0,0,,RPQNMLMKJHMFFAA86CA,121.5644006,24.9821797
文山區,房地(土地+建物),臺北市文山區木柵路三段25巷1~30號,16.93,住,,,1051212,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930701,53.82,2,1,1,有,有,8500000,157934,,0,0,含增建或未登記建物。,RPSNMLMKJHMFFAA07CA,121.565119,24.988707
文山區,房地(土地+建物),臺北市文山區景華街128巷31~60號,25.65,住,,,1051128,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720902,99.41,3,2,1,有,有,9700000,97576,,0,0,含增建或未登記建物。,RPTNMLMKJHMFFAA17CA,121.5480433,24.9950189
文山區,房地(土地+建物)+車位,臺北市文山區福興路106巷1~30號,21.03,住,,,1051118,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990819,122.74,2,1,1,有,有,13000000,105906,坡道平面,40.49,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPQOMLMKJHMFFAA96CA,121.5517411,25.0021429
文山區,房地(土地+建物),臺北市文山區木柵路二段31~60號,8.83,商,,,1051207,土地1建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,600515,33.36,2,2,2,有,無,5666666,169864,,0,0,親友、員工或其他特殊關係間之交易。,RPXOMLTKJHMFFAA38CA,121.559671,24.988851
文山區,房地(土地+建物),臺北市文山區萬壽路61~90號,26.01,住,,,1051125,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961023,54.01,1,1,1,有,有,7000000,129606,,0,0,,RPUOMLTKJHMFFAA08CA,121.5792964,24.9892112
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,17.04,住,,,1051230,土地1建物1車位2,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,127.76,1,1,1,有,有,26880000,293103,坡道機械,44.24,2400000,,RPROMLTJKHMFFAA77CA,121.5241798,25.0222336
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,17.04,住,,,1051230,土地1建物1車位2,七層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,127.76,1,1,1,有,有,27000000,296336,坡道機械,44.24,2250000,,RPSOMLTJKHMFFAA87CA,121.5241798,25.0222336
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,23.75,住,,,1051230,土地1建物1車位2,二層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,160.95,2,1,1,有,有,34880000,278297,坡道機械,44.24,2400000,,RPTOMLTJKHMFFAA97CA,121.5241798,25.0222336
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,23.75,住,,,1051230,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,160.95,2,1,1,有,有,36000000,282728,坡道平面,44.23,3000000,,RPVOMLTJKHMFFAA18CA,121.5241798,25.0222336
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,23.75,住,,,1051230,土地1建物1車位2,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,160.95,2,1,1,有,有,36180000,289435,坡道機械,44.24,2400000,,RPWOMLTJKHMFFAA28CA,121.5241798,25.0222336
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,23.92,住,,,1051230,土地1建物1車位2,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,161.76,2,1,1,有,有,37200000,296120,坡道機械,44.24,2400000,,RPXOMLTJKHMFFAA38CA,121.5241798,25.0222336
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,17.04,住,,,1051230,土地1建物1車位2,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,127.78,1,1,1,有,有,27080000,295427,坡道機械,44.24,2400000,,RPSQMLTJKHMFFAA08CA,121.5241798,25.0222336
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段271~300號,23.75,住,,,1051230,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051209,160.95,2,1,1,有,有,35790000,280929,坡道平面,44.23,3000000,,RPXQMLTJKHMFFAA58CA,121.5241798,25.0222336
中山區,車位,臺北市中山區復興北路151~180號,0.03,商,,,1051221,土地0建物0車位1,,,其他,,,,40.89,0,0,0,有,有,2400000,,坡道平面,40.89,2400000,,RPRPMLRJKHMFFCA87CA,121.544471,25.0536429
中山區,房地(土地+建物),臺北市中山區復興北路151~180號,6.57,商,,,1051221,土地1建物2車位0,十三層,十六層,辦公商業大樓,商業用,鋼筋混凝土造,851205,48.42,0,0,1,無,有,11000000,227226,,0,0,,RPSPMLRJKHMFFCA97CA,121.544471,25.0536429
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路331~360號,53.44,住,,,1051206,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880318,201.03,4,2,2,有,有,35000000,174103,坡道平面,0,0,,RPOQMLPLJHMFFCA57CA,121.60359,25.07352
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷3弄1~30號,9.77,商,,,1051215,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,870122,64.72,2,1,1,有,有,8280000,127936,,0,0,,RPXNMLQLJHMFFCA28CA,121.6188405,25.0720392
內湖區,車位,臺北市內湖區新富街31~60號,0.06,住,,,1050920,土地0建物0車位2,,,其他,,,,86.66,0,0,0,有,有,5700000,,坡道平面,86.66,5700000,,RPOPMLQLJHMFFCA57CA,121.5831781,25.0591996
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.08,商,,,1051228,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,120.33,2,1,1,有,有,22580000,273952,坡道平面,45.39,2050000,,RPPPMLSJKHMFFCA77CA,121.527974,25.061014
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.62,商,,,1051228,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,125.69,2,1,1,有,有,23880000,272281,坡道平面,46.25,2250000,,RPQPMLSJKHMFFCA87CA,121.527974,25.061014
中山區,房地(土地+建物)+車位,臺北市中山區植福路286巷31~60號,47.95,其他,,,1051221,土地1建物1車位2,七層,四十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031229,433.91,0,0,0,無,有,164580000,379295,坡道平面,75.8,0,,RPSNMLKKKHMFFCA17CA,121.5594339,25.0815795
中山區,房地(土地+建物),臺北市中山區北安路821巷2弄1~30號,45.28,住,,,1051117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650114,117.34,3,2,2,有,無,11300000,96301,,0,0,親友、員工或其他特殊關係間之交易。,RPSOMLKKKHMFFCA27CA,121.5562817,25.0852895
松山區,房地(土地+建物),臺北市松山區八德路四段631~660號,4.22,商,,,1051218,土地1建物1車位0,十二層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,951110,38.34,1,1,1,有,有,10800000,281690,,0,0,含增建或未登記建物。,RPUPMLMKJHMFFDA77CA,121.5740355,25.049947
信義區,房地(土地+建物),臺北市信義區光復南路421巷1~30號,21.27,住,,,1051225,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.66,3,2,2,有,無,25080000,216842,,0,0,含增建或未登記建物。,RPWPMLMKJHMFFDA97CA,121.5579595,25.0362393
信義區,車位,臺北市信義區光復南路421~450號,0.04,商,,,1051228,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,970205,2.64,0,0,0,有,有,1480000,,升降機械,0,1480000,,RPRPMLLKJHMFFDA37CA,121.5577004,25.0363296
松山區,房地(土地+建物),臺北市松山區三民路121~150號,31.75,住,,,1051209,土地1建物1車位0,一層,四層,店面(店鋪),住家用,鋼筋混凝土造,,65.3,0,0,0,無,無,32000000,490046,,0,0,,RPVOMLSKJHMFFDA38CA,121.5633312,25.061144
松山區,房地(土地+建物),臺北市松山區復興北路181~210號,22.93,商,,,1050917,土地4建物1車位0,十四層,十五層,辦公商業大樓,商業用,鋼筋混凝土造,750205,252.48,1,0,1,有,有,61000000,241603,,0,0,含增建或未登記建物。含無產權車位。,RPOOMLNKJHMFFDA17CA,121.5444479,25.0548084
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷100弄1~30號,36.47,住,,,1051227,土地1建物1車位2,十一層，見其他登記事項,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030108,255.74,1,1,2,有,有,45000000,175960,升降機械,0,4400000,,RPSOMLNKJHMFFDA57CA,121.572835,25.017653
信義區,房地(土地+建物)+車位,臺北市信義區紫雲街61~90號,77.56,住,,,1051220,土地2建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800723,95.27,4,2,2,有,有,11000000,115461,坡道平面,29.06,0,1.親友、員工或其他特殊關係間之交易。2.買賣標的並非完整一間主建物及車位。,RPPNMLQJKHMFFDA47CA,121.575921,25.015949
信義區,房地(土地+建物),臺北市信義區忠孝東路五段451~480號,8.57,商,,,1051216,土地3建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,941006,60.29,1,1,1,有,有,21800000,361586,,0,0,,RPWNMLQJKHMFFDA18CA,121.5762524,25.0411038
信義區,房地(土地+建物),臺北市信義區永吉路181~210號,21.03,商,,,1051207,土地2建物2車位0,一層，騎樓,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701231,147.7,0,0,0,無,有,38000000,257278,,0,0,,RPPNMLNLJHMFFDA27CA,121.571964,25.045853
南港區,房地(土地+建物)+車位,臺北市南港區向陽路162巷91~120號,44.84,商,,,1051025,土地0建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000304,271.08,0,0,0,無,有,50500000,186292,坡道平面,0,0,,RPVNMLKLJHMFFDA57CA,121.5953654,25.0510917
松山區,房地(土地+建物),臺北市松山區民生東路五段36巷8弄1~30號,11.91,其他,,,1051211,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,670602,31.68,1,1,1,有,無,10800000,340909,,0,0,,RPPQMLNLJHMFFDA57CA,121.5591537,25.0573336
松山區,車位,臺北市松山區敦化南路一段61~90號,0.12,其他,,,1051221,土地0建物0車位1,,,其他,,,,39.44,0,0,0,有,有,3350000,,坡道平面,39.44,3350000,,RPUOMLNJKHMFFDA77CA,121.5493041,25.0455853
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段91~120號,17.37,住,,,1051106,土地2建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040325,192.55,3,2,2,有,有,37000000,192158,坡道平面,33.76,0,,RPWNMLRJKHMFFDA28CA,121.5849055,25.0476262
士林區,房地(土地+建物),臺北市士林區中山北路六段405巷31~60號,28.5,住,,,1051201,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731003,142.52,3,2,2,有,有,25500000,178922,,0,0,陽台外推本成交資訊系由不動產經紀業提供屬實,RPPNMLNKJHMFFEA27CA,121.5248822,25.1034301
士林區,房地(土地+建物),臺北市士林區士林區華齡街1~30號,30.56,住,,,1051101,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620607,79.17,3,2,1,有,無,8800000,111153,,0,0,,RPPNMLQKJHMFFEA57CA,121.5194066,25.082958
北投區,房地(土地+建物),臺北市北投區致遠一路二段86巷1~30號,33.98,住,,,1051201,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671021,125.11,3,2,2,有,無,16000000,127887,,0,0,價格含增建。,RPTOMLMKJHMFFEA67CA,121.5133492,25.1128916
北投區,房地(土地+建物)+車位,臺北市北投區天母西路120巷1~30號,53.1,商,,,1051101,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,920708,312.06,5,2,3,有,有,58880000,188676,坡道平面,0,0,內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。含增建或未登記建物。,RPSOMLNKJHMFFEA67CA,121.5228358,25.1187308
士林區,車位,臺北市士林區中山北路七段81巷1~30號,1.88,住,,,1051201,土地0建物0車位1,地下三層,十九層,其他,見使用執照,鋼筋混凝土造,811124,29.92,0,0,0,有,有,2500000,,坡道平面,29.92,2500000,,RPOPMLLKJHMFFEA17CA,121.5310804,25.1216193
北投區,房地(土地+建物),臺北市北投區行義路23巷1~30號,33.43,住,,,1051001,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670506,94.76,3,2,1,有,無,11500000,121359,,0,0,,RPPPMLLKJHMFFEA27CA,121.5258133,25.1240896
北投區,房地(土地+建物),臺北市北投區文林北路271~300號,19.21,住,,,1051201,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730227,91.48,3,2,1,有,無,12870000,140686,,0,0,含增建或未登記建物。,RPQNMLMKJHMFFEA27CA,121.5122836,25.1095183
北投區,房地(土地+建物),臺北市北投區行義路186巷31~60號,36.22,住,,,1051201,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750113,153.04,3,2,2,有,有,16500000,107815,,0,0,含增建或未登記建物。,RPTNMLMKJHMFFEA57CA,121.5296724,25.1330693
